region	chr	midPos	Nsites
(135092,135591)(135100,135599)(135100,135600)	Mt	135350	501	0.109561
(135192,135691)(135200,135699)(135200,135700)	Mt	135450	501	0.114984
(135292,135791)(135300,135799)(135300,135800)	Mt	135550	501	0.112435
(135392,135891)(135400,135899)(135400,135900)	Mt	135650	501	0.105037
(135492,135991)(135500,135999)(135500,136000)	Mt	135750	501	0.113448
(135592,136091)(135600,136099)(135600,136100)	Mt	135850	501	0.112741
(135692,136191)(135700,136199)(135700,136200)	Mt	135950	501	0.105317
(135792,136291)(135800,136299)(135800,136300)	Mt	136050	501	0.105540
(135892,136391)(135900,136399)(135900,136400)	Mt	136150	501	0.119481
(135992,136491)(136000,136499)(136000,136500)	Mt	136250	501	0.117059
(136092,136591)(136100,136599)(136100,136600)	Mt	136350	501	0.119383
(136192,136691)(136200,136699)(136200,136700)	Mt	136450	501	0.121574
(136292,136791)(136300,136799)(136300,136800)	Mt	136550	501	0.123205
(136392,136891)(136400,136899)(136400,136900)	Mt	136650	501	0.112309
(136492,136991)(136500,136999)(136500,137000)	Mt	136750	501	0.099688
(136592,137091)(136600,137099)(136600,137100)	Mt	136850	501	0.099817
(136692,137191)(136700,137199)(136700,137200)	Mt	136950	501	0.098400
(136792,137291)(136800,137299)(136800,137300)	Mt	137050	501	0.092120
(136892,137391)(136900,137399)(136900,137400)	Mt	137150	501	0.091188
(136992,137491)(137000,137499)(137000,137500)	Mt	137250	501	0.100903
(137092,137591)(137100,137599)(137100,137600)	Mt	137350	501	0.092820
(137192,137691)(137200,137699)(137200,137700)	Mt	137450	501	0.098989
(137292,137791)(137300,137799)(137300,137800)	Mt	137550	501	0.096521
(137392,137891)(137400,137899)(137400,137900)	Mt	137650	501	0.093322
(137492,137991)(137500,137999)(137500,138000)	Mt	137750	501	0.087528
(137592,138091)(137600,138099)(137600,138100)	Mt	137850	501	0.093735
(137692,138191)(137700,138199)(137700,138200)	Mt	137950	501	0.093956
(137792,138291)(137800,138299)(137800,138300)	Mt	138050	501	0.102049
(137892,138391)(137900,138399)(137900,138400)	Mt	138150	501	0.103993
(137992,138491)(138000,138499)(138000,138500)	Mt	138250	501	0.099683
(138092,138591)(138100,138599)(138100,138600)	Mt	138350	501	0.103088
(138192,138691)(138200,138699)(138200,138700)	Mt	138450	501	0.099132
(138292,138791)(138300,138799)(138300,138800)	Mt	138550	501	0.089239
(138392,138891)(138400,138899)(138400,138900)	Mt	138650	501	0.093989
(138492,138991)(138500,138999)(138500,139000)	Mt	138750	501	0.113817
(138592,139091)(138600,139099)(138600,139100)	Mt	138850	501	0.112212
(138692,139191)(138700,139199)(138700,139200)	Mt	138950	501	0.116703
(138792,139291)(138800,139299)(138800,139300)	Mt	139050	501	0.120077
(138892,139391)(138900,139399)(138900,139400)	Mt	139150	501	0.112329
(138992,139491)(139000,139499)(139000,139500)	Mt	139250	501	0.098054
(139092,139591)(139100,139599)(139100,139600)	Mt	139350	501	0.086102
(139192,139691)(139200,139699)(139200,139700)	Mt	139450	501	0.082021
(139292,139791)(139300,139799)(139300,139800)	Mt	139550	501	0.084921
(139392,139891)(139400,139899)(139400,139900)	Mt	139650	501	0.092595
(139492,139991)(139500,139999)(139500,140000)	Mt	139750	501	0.091899
(139592,140091)(139600,140099)(139600,140100)	Mt	139850	501	0.095782
(139692,140191)(139700,140199)(139700,140200)	Mt	139950	501	0.095276
(139792,140291)(139800,140299)(139800,140300)	Mt	140050	501	0.099375
(139892,140391)(139900,140399)(139900,140400)	Mt	140150	501	0.100353
(139992,140491)(140000,140499)(140000,140500)	Mt	140250	501	0.099130
(140092,140591)(140100,140599)(140100,140600)	Mt	140350	501	0.109129
(140192,140691)(140200,140699)(140200,140700)	Mt	140450	501	0.111735
(140292,140791)(140300,140799)(140300,140800)	Mt	140550	501	0.102855
(140392,140891)(140400,140899)(140400,140900)	Mt	140650	501	0.105074
(140492,140991)(140500,140999)(140500,141000)	Mt	140750	501	0.111574
(140592,141091)(140600,141099)(140600,141100)	Mt	140850	501	0.099440
(140692,141191)(140700,141199)(140700,141200)	Mt	140950	501	0.099345
(140792,141291)(140800,141299)(140800,141300)	Mt	141050	501	0.105221
(140892,141391)(140900,141399)(140900,141400)	Mt	141150	501	0.110112
(140992,141491)(141000,141499)(141000,141500)	Mt	141250	501	0.108315
(141092,141591)(141100,141599)(141100,141600)	Mt	141350	501	0.114928
(141192,141691)(141200,141699)(141200,141700)	Mt	141450	501	0.117799
(141292,141791)(141300,141799)(141300,141800)	Mt	141550	501	0.120955
(141392,141891)(141400,141899)(141400,141900)	Mt	141650	501	0.115045
(141492,141991)(141500,141999)(141500,142000)	Mt	141750	501	0.117248
(141592,142091)(141600,142099)(141600,142100)	Mt	141850	501	0.113928
(141692,142191)(141700,142199)(141700,142200)	Mt	141950	501	0.112424
(141792,142291)(141800,142299)(141800,142300)	Mt	142050	501	0.112011
(141892,142391)(141900,142399)(141900,142400)	Mt	142150	501	0.113596
(141992,142491)(142000,142499)(142000,142500)	Mt	142250	501	0.111828
(142092,142591)(142100,142599)(142100,142600)	Mt	142350	501	0.116614
(142192,142691)(142200,142699)(142200,142700)	Mt	142450	501	0.112568
(142292,142791)(142300,142799)(142300,142800)	Mt	142550	501	0.106643
(142392,142891)(142400,142899)(142400,142900)	Mt	142650	501	0.109797
(142492,142991)(142500,142999)(142500,143000)	Mt	142750	501	0.103882
(142592,143091)(142600,143099)(142600,143100)	Mt	142850	501	0.102045
(142692,143191)(142700,143199)(142700,143200)	Mt	142950	501	0.109008
(142792,143291)(142800,143299)(142800,143300)	Mt	143050	501	0.115153
(142892,143391)(142900,143399)(142900,143400)	Mt	143150	501	0.113041
(142992,143491)(143000,143499)(143000,143500)	Mt	143250	501	0.116959
(143092,143591)(143100,143599)(143100,143600)	Mt	143350	501	0.113821
(143192,143691)(143200,143699)(143200,143700)	Mt	143450	501	0.109526
(143292,143791)(143300,143799)(143300,143800)	Mt	143550	501	0.107790
(143392,143891)(143400,143899)(143400,143900)	Mt	143650	501	0.100866
(143492,143991)(143500,143999)(143500,144000)	Mt	143750	501	0.100623
(143592,144091)(143600,144099)(143600,144100)	Mt	143850	501	0.109114
(143692,144191)(143700,144199)(143700,144200)	Mt	143950	501	0.106205
(143792,144291)(143800,144299)(143800,144300)	Mt	144050	501	0.096176
(143892,144391)(143900,144399)(143900,144400)	Mt	144150	501	0.093359
(143992,144491)(144000,144499)(144000,144500)	Mt	144250	501	0.095459
(144092,144591)(144100,144599)(144100,144600)	Mt	144350	501	0.087559
(144192,144691)(144200,144699)(144200,144700)	Mt	144450	501	0.089040
(144292,144791)(144300,144799)(144300,144800)	Mt	144550	501	0.099640
(144392,144891)(144400,144899)(144400,144900)	Mt	144650	501	0.097460
(144492,144991)(144500,144999)(144500,145000)	Mt	144750	501	0.091597
(144592,145091)(144600,145099)(144600,145100)	Mt	144850	501	0.091444
(144692,145191)(144700,145199)(144700,145200)	Mt	144950	501	0.093570
(144792,145291)(144800,145299)(144800,145300)	Mt	145050	501	0.085061
(144892,145391)(144900,145399)(144900,145400)	Mt	145150	501	0.101065
(144992,145491)(145000,145499)(145000,145500)	Mt	145250	501	0.103501
(145092,145591)(145100,145599)(145100,145600)	Mt	145350	501	0.097225
(145192,145691)(145200,145699)(145200,145700)	Mt	145450	501	0.105231
(145292,145791)(145300,145799)(145300,145800)	Mt	145550	501	0.113904
(145392,145891)(145400,145899)(145400,145900)	Mt	145650	501	0.106194
(145492,145991)(145500,145999)(145500,146000)	Mt	145750	501	0.107102
(145592,146091)(145600,146099)(145600,146100)	Mt	145850	501	0.117474
(145692,146191)(145700,146199)(145700,146200)	Mt	145950	501	0.108015
(145792,146291)(145800,146299)(145800,146300)	Mt	146050	501	0.098997
(145892,146391)(145900,146399)(145900,146400)	Mt	146150	501	0.105299
(145992,146491)(146000,146499)(146000,146500)	Mt	146250	501	0.109437
(146092,146591)(146100,146599)(146100,146600)	Mt	146350	501	0.112166
(146192,146691)(146200,146699)(146200,146700)	Mt	146450	501	0.114480
(146292,146791)(146300,146799)(146300,146800)	Mt	146550	501	0.127830
(146392,146891)(146400,146899)(146400,146900)	Mt	146650	501	0.123489
(146492,146991)(146500,146999)(146500,147000)	Mt	146750	501	0.115723
(146592,147091)(146600,147099)(146600,147100)	Mt	146850	501	0.118990
(146692,147191)(146700,147199)(146700,147200)	Mt	146950	501	0.120696
(146792,147291)(146800,147299)(146800,147300)	Mt	147050	501	0.114834
(146892,147391)(146900,147399)(146900,147400)	Mt	147150	501	0.114264
(146992,147491)(147000,147499)(147000,147500)	Mt	147250	501	0.123284
(147092,147591)(147100,147599)(147100,147600)	Mt	147350	501	0.121581
(147192,147691)(147200,147699)(147200,147700)	Mt	147450	501	0.124066
(147292,147791)(147300,147799)(147300,147800)	Mt	147550	501	0.123723
(147392,147891)(147400,147899)(147400,147900)	Mt	147650	501	0.121217
(147492,147991)(147500,147999)(147500,148000)	Mt	147750	501	0.111471
(147592,148091)(147600,148099)(147600,148100)	Mt	147850	501	0.107840
(147692,148191)(147700,148199)(147700,148200)	Mt	147950	501	0.100866
(147792,148291)(147800,148299)(147800,148300)	Mt	148050	501	0.092450
(147892,148391)(147900,148399)(147900,148400)	Mt	148150	501	0.096882
(147992,148491)(148000,148499)(148000,148500)	Mt	148250	501	0.111831
(148092,148591)(148100,148599)(148100,148600)	Mt	148350	501	0.110195
(148192,148691)(148200,148699)(148200,148700)	Mt	148450	501	0.117820
(148292,148791)(148300,148799)(148300,148800)	Mt	148550	501	0.118701
(148392,148891)(148400,148899)(148400,148900)	Mt	148650	501	0.119159
(148492,148991)(148500,148999)(148500,149000)	Mt	148750	501	0.105728
(148592,149091)(148600,149099)(148600,149100)	Mt	148850	501	0.102057
(148692,149191)(148700,149199)(148700,149200)	Mt	148950	501	0.099822
(148792,149291)(148800,149299)(148800,149300)	Mt	149050	501	0.111714
(148892,149391)(148900,149399)(148900,149400)	Mt	149150	501	0.113127
(148992,149491)(149000,149499)(149000,149500)	Mt	149250	501	0.112770
(149092,149591)(149100,149599)(149100,149600)	Mt	149350	501	0.117152
(149192,149691)(149200,149699)(149200,149700)	Mt	149450	501	0.107046
(149292,149791)(149300,149799)(149300,149800)	Mt	149550	501	0.101302
(149392,149891)(149400,149899)(149400,149900)	Mt	149650	501	0.107995
(149492,149991)(149500,149999)(149500,150000)	Mt	149750	501	0.111271
(149592,150091)(149600,150099)(149600,150100)	Mt	149850	501	0.108365
(149692,150191)(149700,150199)(149700,150200)	Mt	149950	501	0.115926
(149792,150291)(149800,150299)(149800,150300)	Mt	150050	501	0.115672
(149892,150391)(149900,150399)(149900,150400)	Mt	150150	501	0.110868
(149992,150491)(150000,150499)(150000,150500)	Mt	150250	501	0.108936
(150092,150591)(150100,150599)(150100,150600)	Mt	150350	501	0.107151
(150192,150691)(150200,150699)(150200,150700)	Mt	150450	501	0.107873
(150292,150791)(150300,150799)(150300,150800)	Mt	150550	501	0.110617
(150392,150891)(150400,150899)(150400,150900)	Mt	150650	501	0.108703
(150492,150991)(150500,150999)(150500,151000)	Mt	150750	501	0.113231
(150592,151091)(150600,151099)(150600,151100)	Mt	150850	501	0.115212
(150692,151191)(150700,151199)(150700,151200)	Mt	150950	501	0.114886
(150792,151291)(150800,151299)(150800,151300)	Mt	151050	501	0.117069
(150892,151391)(150900,151399)(150900,151400)	Mt	151150	501	0.110822
(150992,151491)(151000,151499)(151000,151500)	Mt	151250	501	0.118769
(151092,151591)(151100,151599)(151100,151600)	Mt	151350	501	0.118430
(151192,151691)(151200,151699)(151200,151700)	Mt	151450	501	0.110521
(151292,151791)(151300,151799)(151300,151800)	Mt	151550	501	0.097309
(151392,151891)(151400,151899)(151400,151900)	Mt	151650	501	0.107251
(151492,151991)(151500,151999)(151500,152000)	Mt	151750	501	0.096813
(151592,152091)(151600,152099)(151600,152100)	Mt	151850	501	0.100144
(151692,152191)(151700,152199)(151700,152200)	Mt	151950	501	0.111590
(151792,152291)(151800,152299)(151800,152300)	Mt	152050	501	0.121831
(151892,152391)(151900,152399)(151900,152400)	Mt	152150	501	0.109976
(151992,152491)(152000,152499)(152000,152500)	Mt	152250	501	0.106821
(152092,152591)(152100,152599)(152100,152600)	Mt	152350	501	0.107894
(152192,152691)(152200,152699)(152200,152700)	Mt	152450	501	0.105688
(152292,152791)(152300,152799)(152300,152800)	Mt	152550	501	0.101842
(152392,152891)(152400,152899)(152400,152900)	Mt	152650	501	0.105885
(152492,152991)(152500,152999)(152500,153000)	Mt	152750	501	0.105388
(152592,153091)(152600,153099)(152600,153100)	Mt	152850	501	0.103226
(152692,153191)(152700,153199)(152700,153200)	Mt	152950	501	0.100021
(152792,153291)(152800,153299)(152800,153300)	Mt	153050	501	0.095364
(152892,153391)(152900,153399)(152900,153400)	Mt	153150	501	0.095727
(152992,153491)(153000,153499)(153000,153500)	Mt	153250	501	0.103395
(153092,153591)(153100,153599)(153100,153600)	Mt	153350	501	0.100708
(153192,153691)(153200,153699)(153200,153700)	Mt	153450	501	0.098551
(153292,153791)(153300,153799)(153300,153800)	Mt	153550	501	0.101982
(153392,153891)(153400,153899)(153400,153900)	Mt	153650	501	0.100653
(153492,153991)(153500,153999)(153500,154000)	Mt	153750	501	0.097968
(153592,154091)(153600,154099)(153600,154100)	Mt	153850	501	0.095618
(153692,154191)(153700,154199)(153700,154200)	Mt	153950	501	0.093144
(153792,154291)(153800,154299)(153800,154300)	Mt	154050	501	0.093713
(153892,154391)(153900,154399)(153900,154400)	Mt	154150	501	0.092659
(153992,154491)(154000,154499)(154000,154500)	Mt	154250	501	0.087947
(154092,154591)(154100,154599)(154100,154600)	Mt	154350	501	0.095904
(154192,154691)(154200,154699)(154200,154700)	Mt	154450	501	0.099643
(154292,154791)(154300,154799)(154300,154800)	Mt	154550	501	0.093737
(154392,154891)(154400,154899)(154400,154900)	Mt	154650	501	0.090083
(154492,154991)(154500,154999)(154500,155000)	Mt	154750	501	0.099627
(154592,155091)(154600,155099)(154600,155100)	Mt	154850	501	0.097600
(154692,155191)(154700,155199)(154700,155200)	Mt	154950	501	0.102322
(154792,155291)(154800,155299)(154800,155300)	Mt	155050	501	0.110080
(154892,155391)(154900,155399)(154900,155400)	Mt	155150	501	0.122926
(154992,155491)(155000,155499)(155000,155500)	Mt	155250	501	0.114697
(155092,155591)(155100,155599)(155100,155600)	Mt	155350	501	0.118632
(155192,155691)(155200,155699)(155200,155700)	Mt	155450	501	0.113151
(155292,155791)(155300,155799)(155300,155800)	Mt	155550	501	0.108766
(155392,155891)(155400,155899)(155400,155900)	Mt	155650	501	0.104895
(155492,155991)(155500,155999)(155500,156000)	Mt	155750	501	0.098219
(155592,156091)(155600,156099)(155600,156100)	Mt	155850	501	0.090582
(155692,156191)(155700,156199)(155700,156200)	Mt	155950	501	0.090704
(155792,156291)(155800,156299)(155800,156300)	Mt	156050	501	0.091537
(155892,156391)(155900,156399)(155900,156400)	Mt	156150	501	0.093696
(155992,156491)(156000,156499)(156000,156500)	Mt	156250	501	0.103342
(156092,156591)(156100,156599)(156100,156600)	Mt	156350	501	0.109586
(156192,156691)(156200,156699)(156200,156700)	Mt	156450	501	0.106577
(156292,156791)(156300,156799)(156300,156800)	Mt	156550	501	0.105809
(156392,156891)(156400,156899)(156400,156900)	Mt	156650	501	0.110052
(156492,156991)(156500,156999)(156500,157000)	Mt	156750	501	0.103721
(156592,157091)(156600,157099)(156600,157100)	Mt	156850	501	0.102522
(156692,157191)(156700,157199)(156700,157200)	Mt	156950	501	0.111954
(156792,157291)(156800,157299)(156800,157300)	Mt	157050	501	0.119979
(156892,157391)(156900,157399)(156900,157400)	Mt	157150	501	0.109247
(156992,157491)(157000,157499)(157000,157500)	Mt	157250	501	0.109149
(157092,157591)(157100,157599)(157100,157600)	Mt	157350	501	0.103301
(157192,157691)(157200,157699)(157200,157700)	Mt	157450	501	0.099885
(157292,157791)(157300,157799)(157300,157800)	Mt	157550	501	0.095238
(157392,157891)(157400,157899)(157400,157900)	Mt	157650	501	0.095829
(157492,157991)(157500,157999)(157500,158000)	Mt	157750	501	0.095004
(157592,158091)(157600,158099)(157600,158100)	Mt	157850	501	0.097058
(157692,158191)(157700,158199)(157700,158200)	Mt	157950	501	0.091255
(157792,158291)(157800,158299)(157800,158300)	Mt	158050	501	0.089110
(157892,158391)(157900,158399)(157900,158400)	Mt	158150	501	0.097618
(157992,158491)(158000,158499)(158000,158500)	Mt	158250	501	0.102593
(158092,158591)(158100,158599)(158100,158600)	Mt	158350	501	0.107990
(158192,158691)(158200,158699)(158200,158700)	Mt	158450	501	0.111446
(158292,158791)(158300,158799)(158300,158800)	Mt	158550	501	0.119054
(158392,158891)(158400,158899)(158400,158900)	Mt	158650	501	0.109643
(158492,158991)(158500,158999)(158500,159000)	Mt	158750	501	0.104516
(158592,159091)(158600,159099)(158600,159100)	Mt	158850	501	0.096452
(158692,159191)(158700,159199)(158700,159200)	Mt	158950	501	0.100533
(158792,159291)(158800,159299)(158800,159300)	Mt	159050	501	0.090125
(158892,159391)(158900,159399)(158900,159400)	Mt	159150	501	0.088579
(158992,159491)(159000,159499)(159000,159500)	Mt	159250	501	0.092676
(159092,159591)(159100,159599)(159100,159600)	Mt	159350	501	0.091294
(159192,159691)(159200,159699)(159200,159700)	Mt	159450	501	0.091283
(159292,159791)(159300,159799)(159300,159800)	Mt	159550	501	0.094966
(159392,159891)(159400,159899)(159400,159900)	Mt	159650	501	0.094693
(159492,159991)(159500,159999)(159500,160000)	Mt	159750	501	0.093351
(159592,160091)(159600,160099)(159600,160100)	Mt	159850	501	0.107370
(159692,160191)(159700,160199)(159700,160200)	Mt	159950	501	0.104452
(159792,160291)(159800,160299)(159800,160300)	Mt	160050	501	0.103548
(159892,160391)(159900,160399)(159900,160400)	Mt	160150	501	0.111293
(159992,160491)(160000,160499)(160000,160500)	Mt	160250	501	0.107538
(160092,160591)(160100,160599)(160100,160600)	Mt	160350	501	0.102632
(160192,160691)(160200,160699)(160200,160700)	Mt	160450	501	0.103183
(160292,160791)(160300,160799)(160300,160800)	Mt	160550	501	0.101388
(160392,160891)(160400,160899)(160400,160900)	Mt	160650	501	0.099988
(160492,160991)(160500,160999)(160500,161000)	Mt	160750	501	0.108776
(160592,161091)(160600,161099)(160600,161100)	Mt	160850	501	0.108965
(160692,161191)(160700,161199)(160700,161200)	Mt	160950	501	0.112568
(160792,161291)(160800,161299)(160800,161300)	Mt	161050	501	0.115052
(160892,161391)(160900,161399)(160900,161400)	Mt	161150	501	0.108204
(160992,161491)(161000,161499)(161000,161500)	Mt	161250	501	0.099716
(161092,161591)(161100,161599)(161100,161600)	Mt	161350	501	0.093778
(161192,161691)(161200,161699)(161200,161700)	Mt	161450	501	0.087516
(161292,161791)(161300,161799)(161300,161800)	Mt	161550	501	0.087681
(161392,161891)(161400,161899)(161400,161900)	Mt	161650	501	0.092271
(161492,161991)(161500,161999)(161500,162000)	Mt	161750	501	0.101136
(161592,162091)(161600,162099)(161600,162100)	Mt	161850	501	0.096925
(161692,162191)(161700,162199)(161700,162200)	Mt	161950	501	0.108634
(161792,162291)(161800,162299)(161800,162300)	Mt	162050	501	0.108058
